stratum,adm_state,state,trucktype,tabtrucks,bodytype,adm_modelyear,vius_gvw,miles_annl,miles_life,mpg,opclass,opclass_mtr,opclass_own,opclass_psl,opclass_pvt,opclass_rnt,transmssn,trip_primary,trip0_50,trip051_100,trip101_200,trip201_500,trip500more,adm_make,business
253,25,MA,3,125.0143,11,17,2,1500,100056,10.9,1,0,0,0,100,0,2,2,100,0,0,0,0,4,11
253,25,MA,3,125.0143,11,9,7,10000,56838,11,1,0,0,5,95,0,1,2,80,10,0,0,0,4,6
253,25,MA,3,125.0143,15,5,1,0,115890,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,5,-99
253,25,MA,3,125.0143,27,5,4,12032,110671,-99,2,100,0,0,0,0,1,2,90,10,0,0,0,5,1
253,25,MA,3,125.0143,1,16,4,2000,100000,14,1,0,0,1,99,0,-99,2,95,5,0,0,0,4,3
253,25,MA,3,125.0143,11,17,4,9259,184793,15,1,0,0,0,100,0,1,2,100,0,0,0,0,1,11
253,25,MA,3,125.0143,11,16,3,8923,80000,1,1,0,0,50,50,0,2,7,-99,-99,-99,-99,-99,4,-99
253,25,MA,3,125.0143,27,6,4,6000,199000,13,1,0,0,0,100,0,1,2,80,20,0,0,0,4,6
253,25,MA,3,125.0143,27,17,7,5844,131627,9.7,2,100,0,0,0,0,2,2,100,0,0,0,0,6,1
253,25,MA,3,125.0143,23,16,7,10033,269010,5.5,2,100,0,0,0,0,2,2,75,25,0,0,0,8,1
253,25,MA,3,125.0143,23,17,7,10000,78352,18,1,0,0,0,100,0,1,2,80,0,20,0,0,4,11
253,25,MA,3,125.0143,15,10,4,10522,152025,5.1,1,0,0,0,100,0,1,2,90,10,0,0,0,1,10
253,25,MA,3,125.0143,27,7,1,4000,90000,12,1,0,0,0,100,0,1,2,98,2,0,0,0,1,9
253,25,MA,3,125.0143,23,5,7,16596,85737,-99,4,0,0,0,0,100,2,2,25,25,25,25,0,8,2
253,25,MA,3,125.0143,1,17,1,7381,134356,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,4,-99
253,25,MA,3,125.0143,23,17,4,0,224856,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,4,-99
253,25,MA,3,125.0143,16,4,4,6200,24853,10,1,0,0,0,100,0,1,2,100,0,0,0,0,4,6
253,25,MA,3,125.0143,15,15,4,3000,92000,10.2,1,0,0,0,100,0,1,2,100,0,0,0,0,4,6
253,25,MA,3,125.0143,11,14,4,4494,63494,10.5,1,0,0,0,100,0,2,2,100,0,0,0,0,4,9
253,25,MA,3,125.0143,12,17,2,5000,62500,11.3,1,0,0,0,100,0,2,2,100,0,0,0,0,6,11
253,25,MA,3,125.0143,27,5,4,27459,128018,-99,2,100,0,0,0,0,1,2,90,10,0,0,0,5,1
253,25,MA,3,125.0143,27,15,7,3000,304460,10,1,0,0,0,100,0,2,2,100,0,0,0,0,8,11
253,25,MA,3,125.0143,11,10,4,8816,52800,16,5,0,0,100,0,0,1,2,100,0,0,0,0,4,-99
253,25,MA,3,125.0143,20,17,4,1250,179975,-99,2,60,0,10,30,0,1,2,99,1,0,0,0,6,1
253,25,MA,3,125.0143,20,17,7,4652,224856,1,1,0,0,0,100,0,2,2,100,0,0,0,0,6,9
253,25,MA,3,125.0143,23,10,2,22000,168743,12,1,0,0,25,75,0,1,2,100,0,0,0,0,4,6
253,25,MA,3,125.0143,1,1,4,25500,52310,15,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,4,11
253,25,MA,3,125.0143,11,14,3,7000,87000,13,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,6,11
253,25,MA,3,125.0143,23,3,6,12000,53000,20,1,0,0,0,100,0,1,2,50,50,0,0,0,5,9
253,25,MA,3,125.0143,25,2,7,66156,132303,-99,4,0,0,0,0,100,2,2,25,25,25,25,0,5,2
253,25,MA,3,125.0143,15,11,7,7959,100987,4.4,1,0,0,0,100,0,1,2,90,10,0,0,0,4,10
253,25,MA,3,125.0143,27,17,3,27700,346590,7.6,1,0,0,0,100,0,2,2,100,0,0,0,0,4,9
253,25,MA,3,125.0143,16,17,3,5000,200000,11.7,1,0,0,0,100,0,2,2,100,0,0,0,0,4,6
253,25,MA,3,125.0143,23,2,7,42088,87088,10,3,0,100,0,0,0,2,2,100,0,0,0,0,9,1
253,25,MA,3,125.0143,11,17,7,1000,126000,11,1,0,0,0,100,0,2,2,100,0,0,0,0,1,-99
253,25,MA,3,125.0143,11,9,4,10000,75000,14.8,1,0,0,20,80,0,1,2,70,20,5,0,0,1,6
253,25,MA,3,125.0143,12,3,5,10140,36130,14.5,1,0,0,0,100,0,1,2,80,18,2,0,0,4,6
253,25,MA,3,125.0143,1,15,3,7441,133657,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,6,6
253,25,MA,3,125.0143,27,5,3,20000,100000,16,1,0,0,0,100,0,1,2,100,0,0,0,0,1,13
253,25,MA,3,125.0143,11,17,7,200,140000,8,1,0,0,0,100,0,2,2,100,0,0,0,0,4,6
253,25,MA,3,125.0143,6,8,7,20000,185000,8.1,1,0,0,0,100,0,1,3,50,50,0,0,0,8,8
253,25,MA,3,125.0143,27,17,6,4067,136112,9.6,2,100,0,0,0,0,2,2,100,0,0,0,0,4,1
253,25,MA,3,125.0143,12,15,4,1000,99000,11,1,0,0,0,100,0,2,2,100,0,0,0,0,4,6
253,25,MA,3,125.0143,16,7,5,9542,66722,9,1,0,0,0,100,0,1,3,0,100,0,0,0,1,-99
253,25,MA,3,125.0143,12,17,8,1050,250019,5.9,1,0,0,0,100,0,1,2,80,20,0,0,0,6,6
253,25,MA,3,125.0143,27,6,4,18000,66329,6,2,100,0,0,0,0,2,2,100,0,0,0,0,6,1
253,25,MA,3,125.0143,12,9,6,8000,60000,10,1,0,0,0,100,0,1,2,99,1,0,0,0,4,6
253,25,MA,3,125.0143,15,16,7,100,17000,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,1,11
253,25,MA,3,125.0143,16,8,3,30000,153229,9,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,6,5
253,25,MA,3,125.0143,12,17,1,21522,150000,11.9,1,0,0,0,100,0,1,3,0,100,0,0,0,4,6
253,25,MA,3,125.0143,16,2,2,29012,67242,13,1,0,0,0,100,0,1,3,10,79,6,5,0,4,6
253,25,MA,3,125.0143,11,10,7,11771,236470,7,1,0,0,0,100,0,1,2,43,42,0,0,0,8,6
253,25,MA,3,125.0143,27,17,3,1200,122302,12,1,0,0,0,100,0,-99,2,100,0,0,0,0,1,-99
253,25,MA,3,125.0143,12,9,4,10000,60692,10,1,0,0,0,100,0,1,2,50,50,0,0,0,4,7
253,25,MA,3,125.0143,27,17,7,11506,180248,6.8,2,100,0,0,0,0,2,2,100,0,0,0,0,6,1
253,25,MA,3,125.0143,12,17,7,1000,100000,15,1,0,0,0,100,0,2,2,100,0,0,0,0,4,3
253,25,MA,3,125.0143,27,8,7,21846,158661,10,2,100,0,0,0,0,2,2,100,0,0,0,0,4,1
253,25,MA,3,125.0143,15,8,5,8497,31005,12.8,1,0,0,0,100,0,1,2,90,10,0,0,0,6,10
253,25,MA,3,125.0143,27,17,5,30000,360000,10,1,0,0,0,100,0,1,2,100,0,0,0,0,1,8
253,25,MA,3,125.0143,23,4,7,35808,152168,-99,4,0,0,0,0,100,2,2,25,25,25,25,0,8,2
253,25,MA,3,125.0143,23,17,2,0,91998,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,6,-99
253,25,MA,3,125.0143,19,13,8,14419,162368,-99,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,8,9
253,25,MA,3,125.0143,23,5,4,10000,90000,1.2,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,4,6
253,25,MA,3,125.0143,19,17,8,3278,98363,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,1,5
253,25,MA,3,125.0143,-99,2,12,60000,240000,6.2,1,0,0,0,100,0,2,4,0,0,75,25,0,11,13
253,25,MA,3,125.0143,12,16,4,500,148000,15,1,0,0,10,90,0,2,2,100,0,0,0,0,4,11
253,25,MA,3,125.0143,11,14,1,400,19450,9,1,0,0,0,100,0,1,2,100,0,0,0,0,1,14
253,25,MA,3,125.0143,27,3,4,21304,92329,-99,2,100,0,0,0,0,1,2,90,10,0,0,0,5,1
253,25,MA,3,125.0143,6,13,7,0,162368,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,8,-99
253,25,MA,3,125.0143,27,16,3,10000,187000,10,1,0,0,0,100,0,1,2,100,0,0,0,0,1,13
253,25,MA,3,125.0143,27,10,4,17448,229994,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,-99
253,25,MA,3,125.0143,12,17,5,4031,196140,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,1,-99
253,25,MA,3,125.0143,19,6,7,10800,67500,6.9,2,100,0,0,0,0,2,2,66,33,1,0,0,4,1
253,25,MA,3,125.0143,6,4,7,18000,75000,9,1,0,0,0,100,0,1,2,50,50,0,0,0,8,8
253,25,MA,3,125.0143,11,17,3,3000,100000,10,1,0,0,0,100,0,2,2,100,0,0,0,0,6,11
253,25,MA,3,125.0143,15,3,2,7570,35987,12,1,0,0,0,100,0,1,2,90,10,0,0,0,1,6
253,25,MA,3,125.0143,23,8,7,6564,53647,-99,4,0,0,0,0,100,2,2,25,25,25,25,0,4,2
253,25,MA,3,125.0143,11,4,1,47000,69000,5.2,1,0,0,0,100,0,1,2,100,0,0,0,0,4,6
253,25,MA,3,125.0143,12,17,2,3500,124110,18.5,1,0,0,0,100,0,1,2,50,50,0,0,0,4,6
253,25,MA,3,125.0143,23,8,3,16086,130200,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,4,2
253,25,MA,3,125.0143,11,17,6,2767,201615,-99,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,1,11
253,25,MA,3,125.0143,12,17,1,5000,292438,15.5,1,0,0,0,100,0,1,2,95,0,0,0,0,4,6
253,25,MA,3,125.0143,27,1,5,17212,33064,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,5,-99
253,25,MA,3,125.0143,23,10,5,20000,195000,9.5,1,0,0,0,100,0,1,2,50,0,0,0,0,4,6
253,25,MA,3,125.0143,27,16,4,0,277090,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,6,-99
253,25,MA,3,125.0143,6,2,4,10400,17200,10,1,0,0,0,100,0,1,2,100,0,0,0,0,6,13
253,25,MA,3,125.0143,23,17,7,18450,184793,12,1,0,0,0,100,0,2,2,100,0,0,0,0,8,9
253,25,MA,3,125.0143,15,17,7,14138,314038,0.5,1,0,0,0,100,0,2,2,90,10,0,0,0,4,11
253,25,MA,3,125.0143,27,3,2,36000,108000,14,1,0,0,0,100,0,1,2,75,25,0,0,0,4,8
253,25,MA,3,125.0143,27,17,3,5000,126552,15,1,0,0,0,100,0,1,2,100,0,0,0,0,1,-99
253,25,MA,3,125.0143,12,14,7,50,73000,8,1,0,0,0,100,0,1,2,100,0,0,0,0,4,-99
253,25,MA,3,125.0143,23,8,7,15000,87000,12,1,0,0,0,100,0,2,2,90,10,0,0,0,4,11
253,25,MA,3,125.0143,25,1,7,30635,38990,-99,4,0,0,0,0,100,2,2,25,25,25,25,0,8,2
253,25,MA,3,125.0143,11,8,1,18000,146780,10,1,0,0,0,100,0,2,2,90,10,0,0,0,1,11
253,25,MA,3,125.0143,23,12,5,17848,42848,10,1,5,0,0,95,0,1,2,95,0,5,0,0,1,9
253,25,MA,3,125.0143,27,5,3,8000,22300,-99,1,0,0,0,100,0,1,2,97,3,0,0,0,6,6
253,25,MA,3,125.0143,23,12,7,8000,52000,10,1,0,0,0,100,0,2,2,100,0,0,0,0,4,9
253,25,MA,3,125.0143,11,15,3,5000,185000,10,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,6,3
253,25,MA,3,125.0143,11,5,4,8240,38998,8.2,1,0,0,0,100,0,1,2,80,20,0,0,0,6,6
253,25,MA,3,125.0143,15,11,7,200,156946,10,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,6,5
253,25,MA,3,125.0143,11,3,6,10000,16000,6.8,1,0,0,0,100,0,1,2,95,0,0,0,0,1,6
253,25,MA,3,125.0143,11,17,3,6000,160000,10,1,0,0,0,100,0,1,2,100,0,0,0,0,4,11
253,25,MA,3,125.0143,23,3,3,2420,17800,6.4,1,0,0,0,100,0,1,2,90,10,0,0,0,6,10
253,25,MA,3,125.0143,16,10,7,100,384000,10,1,0,0,0,100,0,2,2,100,0,0,0,0,4,-99
253,25,MA,3,125.0143,16,7,4,22530,105917,10,1,0,0,0,100,0,1,2,100,0,0,0,0,4,14
253,25,MA,3,125.0143,27,17,4,18068,379302,7.8,2,100,0,0,0,0,2,2,100,0,0,0,0,6,1
253,25,MA,3,125.0143,12,16,4,3965,277090,-99,6,-99,-99,-99,-99,-99,-99,8,-99,-99,-99,-99,-99,1,-99
253,25,MA,3,125.0143,11,9,9,5500,55192,12.1,1,0,0,0,100,0,2,2,100,0,0,0,0,8,3
253,25,MA,3,125.0143,15,7,4,4856,44556,6.5,1,0,0,0,100,0,1,2,90,10,0,0,0,6,10
253,25,MA,3,125.0143,1,1,6,5000,15000,15,1,0,0,0,100,0,1,2,50,50,0,0,0,4,6
253,25,MA,3,125.0143,23,11,5,5000,795000,10,5,0,0,100,0,0,2,2,100,0,0,0,0,4,-99
253,25,MA,3,125.0143,16,7,3,30000,78000,10,1,0,0,0,100,0,1,1,0,0,0,0,0,4,6
253,25,MA,3,125.0143,27,4,4,19732,103650,-99,2,100,0,0,0,0,1,2,90,10,0,0,0,5,1
253,25,MA,3,125.0143,23,1,6,9000,13000,10,1,0,0,0,100,0,1,2,95,5,0,0,0,8,-99
253,25,MA,3,125.0143,11,14,4,5000,1004032,15,1,0,0,0,100,0,1,2,100,0,0,0,0,6,11
253,25,MA,3,125.0143,23,2,6,25000,90000,7,3,0,100,0,0,0,2,2,45,25,15,10,5,5,1
253,25,MA,3,125.0143,12,8,9,24934,203987,5.2,1,0,0,0,100,0,2,4,0,0,100,0,0,4,7
253,25,MA,3,125.0143,25,2,8,29012,128103,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,5,-99
253,25,MA,3,125.0143,27,14,7,10135,73198,8.9,2,100,0,0,0,0,2,2,100,0,0,0,0,6,1
253,25,MA,3,125.0143,16,4,2,18227,99540,16,1,0,0,0,100,0,1,2,90,5,5,0,0,4,6
253,25,MA,3,125.0143,27,10,7,2000,229994,8,1,0,0,0,100,0,2,2,80,20,0,0,0,8,12
253,25,MA,3,125.0143,15,11,4,5963,129146,6.8,1,0,0,0,100,0,1,2,90,10,0,0,0,1,10
253,25,MA,3,125.0143,27,5,3,13103,84066,6.5,1,0,0,0,100,0,1,2,100,0,0,0,0,1,10
253,25,MA,3,125.0143,23,2,8,65952,148391,-99,4,0,0,0,0,100,2,4,25,25,25,25,0,8,2
253,25,MA,3,125.0143,28,4,1,38303,70500,17,1,0,0,30,70,0,1,2,90,10,0,0,0,1,6
253,25,MA,3,125.0143,11,15,4,4500,68000,10.1,1,0,0,0,100,0,1,2,99,0,0,0,0,4,6
253,25,MA,3,125.0143,11,3,6,11621,23000,8,2,95,0,0,5,0,1,2,98,0,0,0,0,4,6
253,25,MA,3,125.0143,15,6,5,5627,28502,4.7,1,0,0,0,100,0,1,2,90,10,0,0,0,4,10
253,25,MA,3,125.0143,28,5,7,21315,115890,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,8,-99
253,25,MA,3,125.0143,11,17,4,10200,2202627,-99,1,0,0,0,100,0,2,2,95,5,0,0,0,4,9
253,25,MA,3,125.0143,11,17,3,4500,200000,8,1,0,0,0,100,0,2,2,70,30,0,0,0,6,6
253,25,MA,3,125.0143,21,16,8,9000,1630215,-99,3,0,100,0,0,0,2,2,100,0,0,0,0,8,11
253,25,MA,3,125.0143,11,17,1,200,81000,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,4,-99
253,25,MA,3,125.0143,15,5,4,21200,63600,15,1,0,0,10,90,0,1,2,100,0,0,0,0,1,6
253,25,MA,3,125.0143,27,12,4,11391,161239,-99,1,0,0,0,100,0,1,6,0,0,0,0,100,4,-99
253,25,MA,3,125.0143,27,8,5,15059,125217,9.3,2,100,0,0,0,0,2,2,100,0,0,0,0,23,1
253,25,MA,3,125.0143,23,13,10,0,162368,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,1,-99
253,25,MA,3,125.0143,15,4,5,20000,65000,12,1,0,0,0,100,0,1,2,95,5,0,0,0,4,6
253,25,MA,3,125.0143,23,1,8,36228,45281,-99,4,0,0,0,0,100,2,4,25,25,25,25,0,5,2
253,25,MA,3,125.0143,15,7,5,7865,57824,7.5,1,0,0,0,100,0,1,2,90,10,0,0,0,4,10
253,25,MA,3,125.0143,27,2,4,12000,16000,10.5,1,0,0,0,100,0,1,2,40,40,10,5,5,4,6
253,25,MA,3,125.0143,11,1,1,5000,12500,1,1,0,0,0,100,0,1,2,100,0,0,0,0,1,11
253,25,MA,3,125.0143,25,17,7,12700,368000,8,1,0,0,0,100,0,2,2,100,0,0,0,0,23,13
253,25,MA,3,125.0143,16,13,2,25000,180000,18,1,0,0,0,100,0,1,2,100,0,0,0,0,6,-99
254,25,MA,4,28.8722,15,14,7,0,191478,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,6,-99
254,25,MA,4,28.8722,23,8,3,1450,22800,13.6,2,100,0,0,0,0,1,2,100,0,0,0,0,14,1
254,25,MA,4,28.8722,23,4,5,22788,106320,-99,4,0,0,0,0,100,1,3,25,25,25,25,0,9,2
254,25,MA,4,28.8722,19,17,12,8292,177756,4.5,1,0,0,0,100,0,2,2,100,0,0,0,0,12,5
254,25,MA,4,28.8722,23,1,4,8606,77000,-99,1,0,0,0,100,0,2,4,0,0,50,50,0,9,8
254,25,MA,4,28.8722,21,7,11,17000,142848,4,2,100,0,0,0,0,1,2,100,0,0,0,0,12,11
254,25,MA,4,28.8722,11,1,12,56455,130000,4.8,2,100,0,0,0,0,2,7,-99,-99,-99,-99,-99,19,1
254,25,MA,4,28.8722,7,3,12,22140,58429,3,1,0,0,0,100,0,1,2,90,0,0,0,0,23,7
254,25,MA,4,28.8722,-99,8,9,64500,505214,6,2,100,0,0,0,0,2,2,97,0,3,0,0,8,1
254,25,MA,4,28.8722,11,14,12,16000,980000,15,1,0,0,0,100,0,2,2,100,0,0,0,0,12,6
254,25,MA,4,28.8722,-99,12,12,7000,453105,4,1,0,0,0,100,0,2,2,90,5,0,0,0,12,6
254,25,MA,4,28.8722,7,6,12,25000,175000,5,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,23,7
254,25,MA,4,28.8722,12,6,1,5000,125041,18,1,0,0,0,100,0,3,2,100,0,0,0,0,9,8
254,25,MA,4,28.8722,7,17,12,26640,245210,4,1,0,0,0,100,0,2,2,70,5,0,0,0,12,4
254,25,MA,4,28.8722,11,17,12,3000,312000,6.5,1,0,0,0,100,0,2,2,100,0,0,0,0,12,7
254,25,MA,4,28.8722,12,11,9,8185,148607,6,1,0,0,0,100,0,2,3,10,50,35,0,0,8,6
254,25,MA,4,28.8722,14,17,11,6893,470089,7.6,1,0,0,0,100,0,2,3,25,35,20,20,0,8,6
254,25,MA,4,28.8722,23,2,2,22925,73314,10,1,0,0,0,100,0,1,3,0,100,0,0,0,6,14
254,25,MA,4,28.8722,-99,13,12,34089,200000,4.9,1,0,0,0,100,0,2,4,0,0,100,0,0,4,8
254,25,MA,4,28.8722,12,2,12,45845,81507,8.2,1,0,0,0,100,0,2,2,75,10,10,5,0,16,-99
254,25,MA,4,28.8722,27,6,4,12000,45000,8.8,1,0,0,0,100,0,1,2,100,0,0,0,0,1,6
254,25,MA,4,28.8722,27,2,5,135000,191500,9.2,1,0,0,0,100,0,2,4,0,0,100,0,0,14,8
254,25,MA,4,28.8722,11,10,12,15000,533348,8.5,1,0,0,0,100,0,2,2,100,0,0,0,0,4,6
254,25,MA,4,28.8722,16,6,2,5000,103617,12,1,0,0,0,100,0,1,2,100,0,0,0,0,9,6
254,25,MA,4,28.8722,6,7,6,11301,62608,7,1,0,0,0,100,0,1,3,0,100,0,0,0,14,9
254,25,MA,4,28.8722,22,2,5,50000,68000,15,1,0,0,0,100,0,1,2,85,15,0,0,0,6,14
254,25,MA,4,28.8722,19,9,12,10000,95323,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,4,9
254,25,MA,4,28.8722,23,3,5,22428,78284,16.2,3,0,100,0,0,0,1,2,90,10,0,0,0,1,1
254,25,MA,4,28.8722,23,7,4,500,151000,15,1,0,0,0,100,0,1,2,100,0,0,0,0,9,8
254,25,MA,4,28.8722,1,6,3,12375,85784,-99,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,1,6
254,25,MA,4,28.8722,23,3,12,21000,34330,6.5,1,0,0,0,100,0,2,3,25,50,25,0,0,5,8
254,25,MA,4,28.8722,11,3,12,17219,79595,-99,3,0,100,0,0,0,-99,2,100,0,0,0,0,12,6
254,25,MA,4,28.8722,11,9,12,25000,450000,5,3,0,100,0,0,0,2,3,0,90,0,0,0,16,6
254,25,MA,4,28.8722,-99,4,12,98028,396425,6.6,1,0,0,0,100,0,2,4,0,0,100,0,0,8,9
254,25,MA,4,28.8722,21,2,11,35000,70000,5,1,0,0,0,100,0,2,3,45,45,5,0,0,12,11
254,25,MA,4,28.8722,23,4,3,15000,47000,10,2,100,0,0,0,0,1,2,50,25,25,0,0,9,1
254,25,MA,4,28.8722,27,3,1,22959,79595,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,9,-99
254,25,MA,4,28.8722,23,8,3,10000,153000,2,3,0,100,0,0,0,2,3,0,90,10,0,0,9,11
254,25,MA,4,28.8722,21,13,12,15000,243000,4,2,100,0,0,0,0,2,2,100,0,0,0,0,12,11
254,25,MA,4,28.8722,11,1,6,6000,6000,13,1,0,0,0,100,0,1,2,100,0,0,0,0,14,11
254,25,MA,4,28.8722,11,2,11,25813,65000,6,1,0,0,0,100,0,2,3,0,100,0,0,0,12,6
254,25,MA,4,28.8722,11,17,12,4208,302021,6,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,8,6
254,25,MA,4,28.8722,11,2,13,29012,67242,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,5,-99
254,25,MA,4,28.8722,12,7,4,19590,131911,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,9,-99
254,25,MA,4,28.8722,6,8,4,25000,150000,17,1,0,0,0,100,0,2,2,50,50,0,0,0,6,8
254,25,MA,4,28.8722,12,15,11,2742,91799,4.6,1,0,0,0,100,0,2,2,100,0,0,0,0,4,9
254,25,MA,4,28.8722,27,6,4,15700,114622,7,1,0,0,0,100,0,1,2,90,7,3,0,0,6,8
254,25,MA,4,28.8722,23,3,5,10692,40974,-99,4,0,0,0,0,100,1,5,25,25,25,25,0,9,2
254,25,MA,4,28.8722,27,9,5,3481,164235,10.8,1,0,0,0,100,0,1,2,100,0,0,0,0,1,13
254,25,MA,4,28.8722,21,16,11,5000,112425,4.5,2,100,0,0,0,0,2,2,100,0,0,0,0,23,11
254,25,MA,4,28.8722,6,16,11,12100,179200,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,4,8
254,25,MA,4,28.8722,11,16,10,5120,264218,-99,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,12,6
254,25,MA,4,28.8722,12,15,11,982,398799,5.8,1,0,0,0,100,0,2,2,80,20,0,0,0,8,6
254,25,MA,4,28.8722,23,8,7,25650,156200,11.4,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,9,8
254,25,MA,4,28.8722,19,3,10,30636,125476,-99,1,0,0,0,100,0,2,2,75,25,0,0,0,5,9
254,25,MA,4,28.8722,11,16,12,11608,140000,5,1,0,0,0,75,25,3,2,100,0,0,0,0,12,6
254,25,MA,4,28.8722,11,4,12,33000,92000,5.6,1,0,0,0,99,1,2,2,75,25,0,0,0,12,6
254,25,MA,4,28.8722,27,7,4,18000,133545,11,1,0,0,0,100,0,1,2,90,10,0,0,0,9,6
254,25,MA,4,28.8722,11,2,12,4720,67242,-99,1,0,0,0,100,0,2,2,95,5,0,0,0,19,6
254,25,MA,4,28.8722,21,13,12,14419,162368,-99,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,12,-99
254,25,MA,4,28.8722,23,8,4,5000,49959,10,1,0,0,25,75,0,2,2,80,19,1,0,0,1,9
254,25,MA,4,28.8722,24,4,5,25000,67269,6,2,100,0,0,0,0,1,2,90,10,0,0,0,14,1
254,25,MA,4,28.8722,12,2,10,29012,76584,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,8,-99
254,25,MA,4,28.8722,1,3,3,4310,15139,9,1,0,0,0,100,0,1,2,90,10,0,0,0,6,8
254,25,MA,4,28.8722,23,4,4,61000,148500,14.5,1,0,0,0,100,0,1,2,100,0,0,0,0,24,9
254,25,MA,4,28.8722,23,4,5,4000,150000,15.1,1,0,0,0,100,0,1,2,75,15,10,0,0,9,7
254,25,MA,4,28.8722,23,9,4,18378,183556,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,9,-99
254,25,MA,4,28.8722,23,2,5,42276,119777,-99,4,0,0,0,0,100,1,5,25,25,25,25,0,9,2
254,25,MA,4,28.8722,11,5,12,23000,76000,6,3,0,100,0,0,0,2,2,50,50,0,0,0,12,6
254,25,MA,4,28.8722,19,15,9,56057,208057,5,2,100,0,0,0,0,2,2,75,25,0,0,0,4,5
254,25,MA,4,28.8722,11,10,10,4500,262399,5,1,0,0,0,100,0,2,2,95,0,0,0,0,12,6
254,25,MA,4,28.8722,16,6,4,6000,116000,10,3,0,100,0,0,0,1,2,100,0,0,0,0,6,9
254,25,MA,4,28.8722,11,2,12,30281,65936,5,1,0,0,0,100,0,2,2,100,0,0,0,0,12,6
254,25,MA,4,28.8722,12,17,10,0,250435,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,8,-99
254,25,MA,4,28.8722,27,7,4,20000,106250,10.1,1,0,0,0,100,0,1,2,100,0,0,0,0,14,13
254,25,MA,4,28.8722,-99,17,13,34016,580753,3.4,1,0,0,0,100,0,2,2,100,0,0,0,0,12,6
254,25,MA,4,28.8722,19,15,8,2952,125000,6.5,1,0,0,0,100,0,2,2,100,0,0,0,0,24,9
254,25,MA,4,28.8722,24,3,4,1500,7000,13,1,0,0,0,100,0,1,2,100,0,0,0,0,9,13
254,25,MA,4,28.8722,7,8,12,21400,148300,4.8,1,0,0,0,100,0,1,2,99,0,0,0,0,23,6
254,25,MA,4,28.8722,23,14,5,2000,22000,-99,1,0,0,0,100,0,-99,2,100,0,0,0,0,1,9
254,25,MA,4,28.8722,10,4,11,49675,193828,6,1,0,0,0,100,0,2,3,0,100,0,0,0,8,7
254,25,MA,4,28.8722,11,6,12,25000,177000,4.5,1,0,0,0,100,0,2,2,100,0,0,0,0,12,4
254,25,MA,4,28.8722,-99,17,14,5000,267000,7,1,0,0,0,100,0,2,2,100,0,0,0,0,12,6
254,25,MA,4,28.8722,11,17,12,8000,471261,9,3,0,100,0,0,0,2,2,80,0,0,0,0,12,6
254,25,MA,4,28.8722,25,5,6,27525,127622,11,1,0,0,0,100,0,1,2,80,15,5,0,0,24,13
254,25,MA,4,28.8722,-99,9,12,18228,539479,4,1,0,0,0,100,0,2,6,0,0,0,0,100,4,7
